cups;data_anterior;data_mesura;tarifa;origen;mesura_baixa;periode;consum;lectura_anterior;lectura_actual
ES0021000013398495RA0F;2015-12-16;2016-01-24;3.0A;F1;N;P5;112;927;1039
ES0031406064943001DF0F;2015-12-22;2016-01-26;3.0A;F1;N;P5;28;65432;65460
ES0031300632533001NM0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;127;4900;5027
ES0021000010722787TT;2015-12-28;2016-01-27;3.0A;F1;N;P5;252;18779;19031
ES0031406063471001HF0F;2015-12-22;2016-01-25;3.0A;F1;N;P5;1313;34245;35558
ES0244364660000098BC0F;2015-12-20;2016-01-20;3.0A;F1;N;P5;0;0;0
ES0031408440070001BZ0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;2233;156253;158486
ES0031406217484001SQ0F;2015-12-28;2016-01-26;3.0A;F1;N;P5;472;5300;5772
ES0031406065602001AB0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;230;223895;224125
ES0021000010530741EG0F;2015-12-22;2016-01-28;3.0A;F1;N;P5;1175;83203;84378
ES0021000000039165WQ;2016-01-04;2016-01-26;3.0A;F1;N;P5;712;92577;93289
ES0031300730495001CZ0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;793;16194;16987
ES0031406182596001LA0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;996;45913;46909
ES0031406061110001SA0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;157;293362;293519
ES0031406216029002GC0F;2015-12-22;2016-01-25;3.0A;F1;N;P5;219;19577;19796
ES0021000011323413DG;2015-12-23;2016-01-26;3.0A;F1;N;P5;0;552;552
ES0021000003863454DA;2015-12-30;2016-01-28;3.0A;F1;N;P5;1580;173079;174659
ES0031300831197001LX0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;3275;51453;54728
ES0031405431430011FY0F;2015-11-30;2015-12-31;3.0A;F1;N;P5;356;11566;5950
ES0031408320107002PR0F;2015-12-21;2016-01-25;3.0A;F1;N;P5;25;2131;2156
ES0031300717311002DY0F;2015-12-22;2016-01-22;3.0A;F1;N;P5;36;17117;17153
ES0031406065511001WE0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;979;225417;226396
ES0031405645482001XN0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;27;72767;72794
ES0021000003912295QS;2015-12-28;2016-01-26;3.0A;F1;N;P5;658;64419;65077
ES0031406186744002RT0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;596;86047;86643
ES0031408062581002QX0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;670;68194;68864
ES0031601293603014VJ0F;2015-12-28;2016-01-28;3.0A;F1;N;P5;101;5644;5745
ES0021000006836541JH;2015-12-30;2016-01-28;3.0A;F1;N;P5;325;35355;35680
ES0021000013901223PC;2015-12-21;2016-01-22;3.0A;F1;N;P5;416;16680;17096
ES0031406216144001JL0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;573;70305;70878
ES0031406191554001SD0F;2015-12-23;2016-01-26;3.0A;F1;N;P5;0;2557;2557
ES0031406057933001EQ0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;177;11895;12072
ES0031406194803001XY0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;103;22716;22819
ES0021000013633857EY;2015-12-22;2016-01-25;3.0A;F1;N;P5;660;56293;56953
ES0021000006647968WE;2015-12-28;2016-01-28;3.0A;F1;N;P5;785;59401;60186
ES0031406056537001RR0F;2015-12-23;2016-01-27;3.0A;F1;N;P5;612;15410;16022
ES0031408132297001EL0F;2015-12-24;2016-01-27;3.0A;F1;N;P5;102;691;793
ES0031406065573001FZ0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;572;267211;267783
ES0031405431428022NH0F;2015-12-28;2016-01-27;3.0A;F1;N;P5;50;4000;4050
ES0021000004327204RG;2015-12-23;2016-01-25;3.0A;F1;N;P5;70;4135;4205
ES0021000015399177RF;2015-12-23;2016-01-26;3.0A;F1;N;P5;228;7428;7656
ES0031406058113001MH0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;7667;16495;24162
ES0021000003911426RC;2015-12-23;2016-01-26;3.0A;F1;N;P5;9;3943;3952
ES0031406302594001AB0F;2015-12-30;2016-02-01;3.0A;F1;N;P5;186;3421;3607
ES0031300801423001YQ0F;2015-12-22;2016-01-22;3.0A;F1;N;P5;0;1126;1126
ES0031406215629001RN0F;2016-01-04;2016-02-01;3.0A;F1;N;P5;575;55262;55837
ES0021000002703513SK;2015-12-24;2016-01-22;3.0A;F1;N;P5;1261;58762;60023
ES0031406217485001JG0F;2015-12-24;2016-01-27;3.0A;F1;N;P5;222;4083;4305
ES0021000000048601KE;2015-12-23;2016-01-27;3.0A;F1;N;P5;68;6074;6142
ES0021000003877870ZK;2015-12-21;2016-01-25;3.0A;F1;N;P5;936;32836;33772
ES0021000003784824VX;2015-12-28;2016-01-22;3.0A;F1;N;P5;285;1057;1342
ES0031406217779001FH0F;2015-12-29;2016-01-27;3.0A;F1;N;P5;562;22310;22872
ES0031300002595028BQ0F;2015-12-30;2016-01-29;3.0A;F1;N;P5;78;7511;7589
ES0031300801214001GV0F;2015-12-22;2016-01-22;3.0A;F1;N;P5;40;1384;1424
ES0021000013298429CX;2015-12-22;2016-01-22;3.0A;F1;N;P5;488;139185;139673
ES0031406195078001YH0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;3391;165252;168643
ES0031406065554001DN0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;2694;93225;95919
ES0031406217751001DD0F;2015-11-30;2015-12-31;3.0A;F1;N;P5;31;986;1017
ES0021000010655920JV;2015-12-22;2016-01-27;3.0A;F1;N;P5;87;7966;8053
ES0031406215632001QE0F;2016-01-04;2016-02-01;3.0A;F1;N;P5;591;80817;81408
ES0031405440900003TR0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;10670;1216976;1227646
ES0031408057602001ZA0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;162;37764;37926
ES0021000009224111EG;2015-12-21;2016-01-25;3.0A;F1;N;P5;0;26385;26385
ES0031406219343001LH0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;2646;107745;110391
ES0021000000048871XQ;2015-12-28;2016-01-28;3.0A;F1;N;P5;567;57598;58165
ES0021000009870757PM;2015-12-18;2016-01-22;3.0A;F1;N;P5;11;1083;1094
ES0021000003586768PF;2015-12-21;2016-01-20;3.0A;F1;N;P5;460;20332;20792
ES0031408251714007TJ0F;2015-12-29;2016-01-29;3.0A;F1;N;P5;247;17480;17727
ES0031408144152001GZ0F;2015-12-23;2016-01-27;3.0A;F1;N;P5;180;13406;13586
ES0031406217610001LE0F;2015-12-28;2016-01-27;3.0A;F1;N;P5;735;58631;59366
ES0031408077783001KK0F;2015-12-17;2016-01-21;3.0A;F1;N;P5;4;35466;35470
ES0021000009798240YF;2015-11-26;2016-01-28;3.0A;F1;N;P5;225;23075;23300
ES0031406060592001XD0F;2015-12-21;2015-12-31;3.0A;F1;N;P5;37;19926;19963
ES0021000009143029SC;2015-12-30;2016-01-28;3.0A;F1;N;P5;0;10602;10602
ES0021000012612588DY;2015-12-21;2016-01-22;3.0A;F1;N;P5;1933;233442;235375
ES0031405440418017CA0F;2015-12-28;2016-01-28;3.0A;F1;N;P5;159;2686;2845
ES0031406219350001WA0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;27;14449;14476
ES0031406057616001VW0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;982;688663;689645
ES0031405885101022XL0F;2016-01-04;2016-02-01;3.0A;F1;N;P5;288;7729;8017
ES0021000006837517XM;2015-12-30;2016-01-28;3.0A;F1;N;P5;1583;118984;120567
ES0031406217476001NC0F;2015-12-28;2016-01-27;3.0A;F1;N;P5;32;5138;5170
ES0031406064514001XA0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;893;34403;35296
ES0031406063127001BH0F;2015-12-22;2016-01-26;3.0A;F1;N;P5;933;77486;78419
ES0031406221270001JD0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;3933;282578;286511
ES0021000003908919FC;2015-12-22;2016-01-22;3.0A;F1;N;P5;111;905;1016
ES0031408108204060SS0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;4050;232003;236053
ES0031406192342001YY0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;347;20880;21227
ES0031300823450001MP0F;2015-12-31;2016-02-01;3.0A;F1;N;P5;300;10803;11103
ES0021000000048590KB;2015-12-24;2016-01-27;3.0A;F1;N;P5;1125;98581;99706
ES0031300729621001QZ0F;2015-12-28;2016-01-28;3.0A;F1;N;P5;84;4635;4719
ES0034111303275033ZV0F;2015-12-01;2016-01-02;3.0A;F1;N;P5;0;0;0
ES0021000006821849LT;2015-12-23;2016-01-26;3.0A;F1;N;P5;1716;140901;142617
ES0021000006857353KS;2015-12-22;2016-01-26;3.0A;F1;N;P5;400;2755;3155
ES0031406065563001DL0F;2015-12-29;2016-01-28;3.0A;F1;N;P5;27;52390;52417
ES0031406064831002SH0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;300;91356;91656
ES0031406217302001ZS0F;2015-12-28;2016-01-28;3.0A;F1;N;P5;629;79150;79779
ES0021000006821690NW;2015-12-22;2016-01-26;3.0A;F1;N;P5;3898;209528;213426
ES0031405888681001KW0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;1507;174612;176119
ES0021000000022355FL0F;2015-12-28;2016-01-27;3.0A;F1;N;P5;98;56424;56522
ES0031406057801001XJ0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;505;451095;451600
ES0031406192333001ME0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;180;8501;8681
ES0021000010595529XR;2015-12-21;2016-01-21;3.0A;F1;N;P5;234;11574;11808
ES0031406223910001AT0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;3414;290254;293668
ES0031406056545001AC0F;2015-12-23;2016-01-27;3.0A;F1;N;P5;375;18773;19148
ES0031406217474001VK0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;684;60871;61555
ES0021000006697258FT;2015-12-22;2016-01-22;3.0A;F1;N;P5;611;16005;16616
ES0031300020728027PE0F;2015-12-29;2016-01-28;3.0A;F1;N;P5;93;2526;2619
ES0031300758458001TM0F;2016-01-13;2016-01-29;3.0A;F1;N;P5;111;6761;6872
ES0031405924536001VA0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;1137;172693;173830
ES0021000005655103MK;2015-12-21;2016-01-21;3.0A;F1;N;P5;312;41857;42169
ES0031300813622001HT0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;3302;136719;140021
ES0031406225362002KB0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;838;38183;39021
ES0031405440418016CW0F;2015-12-28;2016-01-28;3.0A;F1;N;P5;348;31426;31774
ES0031406217236002CA0F;2015-12-24;2016-01-27;3.0A;F1;N;P5;150;39711;39861
ES0021000003870049LC;2015-12-23;2016-01-27;3.0A;F1;N;P5;368;12193;12561
ES0021000000023409FS;2015-12-28;2016-01-27;3.0A;F1;N;P5;9;10287;10296
ES0031406190964001PM0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;166;22158;22324
ES0021000006821034YJ;2015-12-22;2016-01-26;3.0A;F1;N;P5;1154;153852;155006
ES0021000006821613PV;2015-12-23;2016-01-26;3.0A;F1;N;P5;313;16304;16617
ES0031300728901001SY0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;1905;114368;116273
ES0021000003822232XC;2015-12-28;2016-01-28;3.0A;F1;N;P5;557;29292;29849
ES0031406228842002PL0F;2015-12-28;2016-01-27;3.0A;F1;N;P5;1235;123454;124689
ES0031406215064001TF0F;2015-12-31;2016-01-12;3.0A;F1;N;P5;8;2411;2419
ES0031300812679001GT0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;225;7980;8205
ES0031406228825001MS0F;2015-12-29;2016-01-27;3.0A;F1;N;P5;1196;58373;59569
ES0031406058057001DT0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;2129;398493;400622
ES0031405911276001JD0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;6326;700393;706719
ES0021000008816400MZ;2015-12-26;2016-01-29;3.0A;F1;N;P5;445;23736;24181
ES0031406217216001RN0F;2015-12-24;2016-01-27;3.0A;F1;N;P5;1392;99384;100776
ES0021000013072609TG;2015-12-21;2016-01-26;3.0A;F1;N;P5;460;31408;31868
ES0031406056385001QP0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;5;6603;6608
ES0031406064943002DP0F;2015-12-22;2016-01-26;3.0A;F1;N;P5;100;46738;46838
ES0031406217182002HF0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;1604;36058;37662
ES0031300717686001YJ0F;2015-12-28;2016-01-28;3.0A;F1;N;P5;7;494;501
ES0031300800235001NN0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;149;21857;22006
ES0031300809019001XJ0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;4525;30122;34647
ES0031406228841001BF0F;2015-12-29;2016-01-27;3.0A;F1;N;P5;55;21893;21948
ES0031406226624001JT0F;2015-12-29;2016-01-28;3.0A;F1;N;P5;154;12304;12458
ES0021000011433600SK;2015-12-30;2016-01-29;3.0A;F1;N;P5;153;39352;39505
ES0021000006626862MF0F;2015-12-28;2016-01-28;3.0A;F1;N;P5;1998;228979;230977
ES0021000000048676WM;2015-12-24;2016-01-27;3.0A;F1;N;P5;1658;55731;57389
ES0021000003838037PR;2015-12-22;2016-01-26;3.0A;F1;N;P5;497;18835;19332
ES0031406059122001ZP0F;2015-12-29;2016-01-29;3.0A;F1;N;P5;598;80940;81538
ES0031406224721001GC0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;7;755;762
ES0021000003812538AD;2015-12-23;2016-01-26;3.0A;F1;N;P5;532;43326;43858
ES0031406056649001VZ0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;4025;144364;148389
ES0031406190529001RG0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;661;57724;58385
ES0021000012302508MN;2015-12-22;2016-01-26;3.0A;F1;N;P5;112;13297;13409
ES0031406065482001FW0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;3720;257239;260959
ES0031406229024001DL0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;498;102099;102597
ES0031300811174001GM0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;1700;79891;81591
ES0021000003727648SN;2015-12-22;2016-01-25;3.0A;F1;N;P5;1273;72827;74100
ES0031408115154001JT0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;146;47501;47647
ES0031406065447002AD0F;2015-12-22;2016-01-26;3.0A;F1;N;P5;1271;120781;122052
ES0031405462457002XC0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;3143;19141;22284
ES0031406229149001QZ0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;209;221058;221267
ES0021000012091214HL;2015-12-23;2016-01-27;3.0A;F1;N;P5;332;10505;10837
ES0031406217378001FT0F;2015-12-28;2016-01-28;3.0A;F1;N;P5;73;17817;17890
ES0031406215053002MW0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;1676;166776;168452
ES0031408406780001XF0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;2379;31184;33563
ES0031408484324001XJ0F;2015-12-22;2016-01-25;3.0A;F1;N;P5;29;9858;9887
ES0031406229031001SG0F;2015-11-23;2016-01-22;3.0A;F1;N;P5;0;1147;1147
ES0021000003911615XW;2015-12-23;2016-01-26;3.0A;F1;N;P5;1080;46842;47922
ES0021000010966113ED;2015-12-21;2016-01-25;3.0A;F1;N;P5;918;27155;28073
ES0031300828429001FZ0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;2626;83459;86085
ES0031406217201001QP0F;2015-12-24;2016-01-27;3.0A;F1;N;P5;17;1462;1479
ES0031406216042001HR0F;2015-12-21;2016-01-25;3.0A;F1;N;P5;399;17074;17473
ES0031406192249001XH0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;2416;275434;277850
ES0031406060129001GE0F;2015-12-29;2016-01-28;3.0A;F1;N;P5;1082;77032;78114
ES0031300803438001PD0F;2015-12-22;2016-01-22;3.0A;F1;N;P5;12;36048;36060
ES0031406229639001EE0F;2016-01-04;2016-02-01;3.0A;F1;N;P5;123;5679;5802
ES0031405472280003XC0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;4009;62580;66589
ES0021000006614795DS;2015-12-23;2016-01-29;3.0A;F1;N;P5;297;22276;22573
ES0021000009198177KZ;2015-12-29;2016-01-26;3.0A;F1;N;P5;956;69512;70468
ES0021000001825362SX;2015-12-23;2016-01-26;3.0A;F1;N;P5;876;45914;46790
ES0031405967875001TB0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;3137;273477;276614
ES0031406229696001VM0F;2015-12-28;2016-01-27;3.0A;F1;N;P5;474;92163;92637
ES0031406217183001SV0F;2015-12-24;2016-01-27;3.0A;F1;N;P5;81;3956;4037
ES0031406057797001CS0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;2563;468441;471004
ES0021000003200891KR;2015-12-21;2016-01-22;3.0A;F1;N;P5;51;29503;29554
ES0031300709602001ZF0F;2015-12-23;2016-01-26;3.0A;F1;N;P5;398;25213;25611
ES0031300823455001SV0F;2015-12-28;2016-01-28;3.0A;F1;N;P5;323;25525;25848
ES0031406229351001JM0F;2015-12-29;2016-01-27;3.0A;F1;N;P5;127;25576;25703
ES0021000003828810CC;2015-12-28;2016-01-28;3.0A;F1;N;P5;796;60545;61341
ES0031406217581001RW0F;2015-12-29;2016-01-27;3.0A;F1;N;P5;1068;130845;131913
ES0031406213914001WF0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;600;25741;26341
ES0031406057277001CE0F;2015-12-23;2016-01-22;3.0A;F1;N;P5;1558;93501;95059
ES0031406229962001JX0F;2015-12-22;2016-01-25;3.0A;F1;N;P5;189;9652;9841
ES0031406229768001LS0F;2015-12-24;2016-01-27;3.0A;F1;N;P5;1619;50178;51797
ES0031405978971002XF0F;2015-12-31;2016-01-22;3.0A;F1;N;P5;797;49341;50138
ES0031406217120001JZ0F;2015-12-24;2016-01-27;3.0A;F1;N;P5;319;12198;12517
ES0031406057800001JW0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;795;209561;210356
ES0031406237396001BL0F;2016-01-20;2016-01-27;3.0A;F1;N;P5;115;2399;2514
ES0031406217125001RT0F;2015-12-28;2016-01-28;3.0A;F1;N;P5;144;13422;13566
ES0031406229880001JM0F;2015-12-24;2016-01-27;3.0A;F1;N;P5;558;55203;55761
ES0021000000048594KS;2015-12-24;2016-01-27;3.0A;F1;N;P5;772;47442;48214
ES0021000003899642HN;2015-12-22;2016-01-22;3.0A;F1;N;P5;0;5109;5109
ES0021000003848851HM0F;2015-12-29;2016-01-27;3.0A;F1;N;P5;699;40041;40740
ES0031408115152001HR0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;7;39705;39712
ES0031408397344032RH0F;2015-12-28;2016-01-27;3.0A;F1;N;P5;74;3463;3537
ES0031406241438001FE0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;915;43134;44049
ES0031300570164001QJ0F;2015-12-30;2016-01-29;3.0A;F1;N;P5;121;11326;11447
ES0031300727290016FX0F;2015-12-30;2016-01-29;3.0A;F1;N;P5;47;5131;5178
ES0031405989453001GD0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;829;61573;62402
ES0031300734696001YH0F;2015-12-28;2016-01-28;3.0A;F1;N;P5;38;1011;1049
ES0031406191936001HW0F;2015-11-30;2015-12-31;3.0A;F1;N;P5;367;332;699
ES0031406060140001TM0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;2936;201847;204783
ES0031405465309002VC0F;2015-12-23;2016-01-26;3.0A;F1;N;P5;300;38441;38741
ES0031300809601001ZK0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;288;10477;10765
ES0031405995593001EK0F;2015-12-31;2016-01-31;3.0A;F1;N;P5;1461;3266;4727
ES0031406215369001JG0F;2016-01-04;2016-02-01;3.0A;F1;N;P5;1284;118422;119706
ES0021000004074097JN;2015-12-19;2016-01-25;3.0A;F1;N;P5;5193;189945;195138
ES0031406216209001XK0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;29;186702;186731
ES0031406057933001EQ0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;178;12364;12542
ES0031406237396001BL0F;2016-01-20;2016-01-27;3.0A;F1;N;P6;55;1648;1703
ES0031300801214001GV0F;2015-12-22;2016-01-22;3.0A;F1;N;P6;16;454;470
ES0021000019681618DD0F;2015-12-28;2016-01-27;3.0A;F1;N;P6;602;9218;9820
ES0031408062581002QX0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;337;89099;89436
ES0031406216144001JL0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;10;50547;50557
ES0021000006821683BH;2015-12-22;2016-01-26;3.0A;F1;N;P6;738;42242;42980
ES0031406065279001JT0F;2015-12-29;2016-01-29;3.0A;F1;N;P6;255;23551;23806
ES0031406216073001PC0F;2015-12-22;2016-01-25;3.0A;F1;N;P6;292;17863;18155
ES0031408057602001ZA0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;148;16007;16155
ES0021000013298429CX;2015-12-22;2016-01-22;3.0A;F1;N;P6;190;66329;66519
ES0031408077783001KK0F;2015-12-17;2016-01-21;3.0A;F1;N;P6;2;17511;17513
ES0031300828429001FZ0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;840;29176;30016
ES0021000003838037PR;2015-12-22;2016-01-26;3.0A;F1;N;P6;109;7716;7825
ES0031408085100001QP0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;248;24882;25130
ES0021000009224111EG;2015-12-21;2016-01-25;3.0A;F1;N;P6;0;46074;46074
ES0031406216042001HR0F;2015-12-21;2016-01-25;3.0A;F1;N;P6;278;13099;13377
ES0021000018918640WX;2015-11-19;2016-01-28;3.0A;F1;N;P6;86;1015;1101
ES0031408132297001EL0F;2015-12-24;2016-01-27;3.0A;F1;N;P6;15;79;94
ES0031406216029002GC0F;2015-12-22;2016-01-25;3.0A;F1;N;P6;58;7717;7775
ES0021000006813636YK0F;2015-12-22;2016-01-28;3.0A;F1;N;P6;139;13012;13151
ES0031408144152001GZ0F;2015-12-23;2016-01-27;3.0A;F1;N;P6;121;8179;8300
ES0031406056649001VZ0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;3246;121496;124742
ES0031300809601001ZK0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;121;5527;5648
ES0031406215632001QE0F;2016-01-04;2016-02-01;3.0A;F1;N;P6;154;26765;26919
ES0031408115154001JT0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;8;89301;89309
ES0031300632533001NM0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;15;1553;1568
ES0021000010595529XR;2015-12-21;2016-01-21;3.0A;F1;N;P6;17;1440;1457
ES0031408115152001HR0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;5;155710;155715
ES0031406065447002AD0F;2015-12-22;2016-01-26;3.0A;F1;N;P6;316;23496;23812
ES0031406215369001JG0F;2016-01-04;2016-02-01;3.0A;F1;N;P6;515;57285;57800
ES0031405069774010JF0F;2015-12-23;2016-01-26;3.0A;F1;N;P6;77;3795;3872
ES0031300801423001YQ0F;2015-12-22;2016-01-22;3.0A;F1;N;P6;0;4234;4234
ES0031405429361003AD0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1546;100380;101926
ES0031300831197001LX0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;354;10816;11170
ES0021000003200891KR;2015-12-21;2016-01-22;3.0A;F1;N;P6;36;19491;19527
ES0021000017076143WC;2015-12-28;2016-01-26;3.0A;F1;N;P6;417;34923;35340
ES0031405431430011FY0F;2015-11-30;2015-12-31;3.0A;F1;N;P6;158;7400;3217
ES0031406215874001GQ0F;2015-12-21;2015-12-31;3.0A;F1;N;P6;121;144681;144802
ES0021000006821849LT;2015-12-23;2016-01-26;3.0A;F1;N;P6;606;51237;51843
ES0031405431428022NH0F;2015-12-28;2016-01-27;3.0A;F1;N;P6;30;2194;2224
ES0021000009143029SC;2015-12-30;2016-01-28;3.0A;F1;N;P6;0;8532;8532
ES0031300823450001MP0F;2015-12-31;2016-02-01;3.0A;F1;N;P6;62;2192;2254
ES0031405440900003TR0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;2940;312651;315591
ES0031408397344032RH0F;2015-12-28;2016-01-27;3.0A;F1;N;P6;27;2367;2394
ES0031406056545001AC0F;2015-12-23;2016-01-27;3.0A;F1;N;P6;19;5370;5389
ES0031406215629001RN0F;2016-01-04;2016-02-01;3.0A;F1;N;P6;137;19622;19759
ES0021000015399177RF;2015-12-23;2016-01-26;3.0A;F1;N;P6;94;3624;3718
ES0031405440418017CA0F;2015-12-28;2016-01-28;3.0A;F1;N;P6;107;1711;1818
ES0031405440418016CW0F;2015-12-28;2016-01-28;3.0A;F1;N;P6;231;15781;16012
ES0031408207127010JB0F;2015-12-29;2016-01-29;3.0A;F1;N;P6;68;7389;7457
ES0021000003870049LC;2015-12-23;2016-01-27;3.0A;F1;N;P6;228;8235;8463
ES0031406215064001TF0F;2015-12-31;2016-01-12;3.0A;F1;N;P6;14;2593;2607
ES0021000008816400MZ;2015-12-26;2016-01-29;3.0A;F1;N;P6;57;4071;4128
ES0031405462457002XC0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1026;6406;7432
ES0031406057277001CE0F;2015-12-23;2016-01-22;3.0A;F1;N;P6;708;38111;38819
ES0031406215053002MW0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;820;80349;81169
ES0031601059569001DQ0F;2015-12-28;2016-01-25;3.0A;F1;N;P6;40;7109;7149
ES0031405472280003XC0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1398;20809;22207
ES0031405465309002VC0F;2015-12-23;2016-01-26;3.0A;F1;N;P6;130;18989;19119
ES0031406060122001EZ0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1035;87343;88378
ES0021000001825362SX;2015-12-23;2016-01-26;3.0A;F1;N;P6;396;23693;24089
ES0031406213914001WF0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;452;19224;19676
ES0031406064943002DP0F;2015-12-22;2016-01-26;3.0A;F1;N;P6;50;26181;26231
ES0021000004074097JN;2015-12-19;2016-01-25;3.0A;F1;N;P6;882;51736;52618
ES0031406213543001VC0F;2015-12-17;2016-01-20;3.0A;F1;N;P6;102;5197;5299
ES0031405532530001ZT0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;2723;190532;193255
ES0031300729521001SH0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;289;12200;12489
ES0031406028963001YB0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;99;735260;735359
ES0031406057801001XJ0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;308;302443;302751
ES0021000015424971HH;2015-12-22;2016-01-22;3.0A;F1;N;P6;262;23337;23599
ES0031405533985001RC0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;2060;170010;172070
ES0021000003729089DG;2015-12-23;2016-01-26;3.0A;F1;N;P6;952;115923;116875
ES0021000012054503DQ;2015-12-24;2016-01-27;3.0A;F1;N;P6;381;21134;21515
ES0021000003831244BQ;2015-12-28;2016-01-28;3.0A;F1;N;P6;148;57046;57194
ES0031406215031001ZN0F;2015-12-31;2016-01-31;3.0A;F1;N;P6;1826;221263;223089
ES0021000013398495RA0F;2015-12-16;2016-01-24;3.0A;F1;N;P6;58;465;523
ES0031601293603014VJ0F;2015-12-28;2016-01-28;3.0A;F1;N;P6;65;3355;3420
